"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_standard.xml:854","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL""]/text","","","",""
"src-en/data/events_standard.xml:856","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:860","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:866","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL_MORECRYSTAL""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL_MORECRYSTAL""]/text","","","",""
"src-en/data/events_standard.xml:868","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL_MORECRYSTAL""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL_MORECRYSTAL""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:872","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL_MORECRYSTAL""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CRYSTAL_MORECRYSTAL""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:878","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_FREEMANTIS""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_FREEMANTIS""]/text","","","",""
"src-en/data/events_standard.xml:880","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_FREEMANTIS""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_FREEMANTIS""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:884","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_FREEMANTIS""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_FREEMANTIS""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:891","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ROCK""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ROCK""]/text","","","",""
"src-en/data/events_standard.xml:893","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ROCK""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ROCK""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:897","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ROCK""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ROCK""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:903","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_MANTIS""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_MANTIS""]/text","","","",""
"src-en/data/events_standard.xml:905","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_MANTIS""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_MANTIS""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:909","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_MANTIS""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_MANTIS""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:915","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DUSK""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DUSK""]/text","","","",""
"src-en/data/events_standard.xml:917","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DUSK""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DUSK""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:921","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DUSK""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DUSK""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:927","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_REBEL""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_REBEL""]/text","","","",""
"src-en/data/events_standard.xml:929","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_REBEL""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_REBEL""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:933","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_REBEL""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_REBEL""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:939","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUTO""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUTO""]/text","","","",""
"src-en/data/events_standard.xml:941","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUTO""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUTO""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:945","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUTO""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUTO""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:951","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_COALITION""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_COALITION""]/text","","","",""
"src-en/data/events_standard.xml:953","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_COALITION""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_COALITION""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:957","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_COALITION""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_COALITION""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:963","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DYNASTY""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DYNASTY""]/text","","","",""
"src-en/data/events_standard.xml:965","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DYNASTY""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DYNASTY""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:969","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DYNASTY""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_DYNASTY""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:975","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CULTIST""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CULTIST""]/text","","","",""
"src-en/data/events_standard.xml:977","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CULTIST""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CULTIST""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:981","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CULTIST""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_CULTIST""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:987","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ANCIENT""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ANCIENT""]/text","","","",""
"src-en/data/events_standard.xml:989","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ANCIENT""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ANCIENT""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:993","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ANCIENT""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_ANCIENT""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1000","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_PIRATE""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_PIRATE""]/text","","","",""
"src-en/data/events_standard.xml:1002","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_PIRATE""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_PIRATE""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1006","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_PIRATE""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_PIRATE""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1012","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SLUG""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SLUG""]/text","","","",""
"src-en/data/events_standard.xml:1014","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SLUG""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SLUG""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1018","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SLUG""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SLUG""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1024","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LEECH""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LEECH""]/text","","","",""
"src-en/data/events_standard.xml:1026","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LEECH""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LEECH""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1030","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LEECH""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LEECH""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1036","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SHELL""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SHELL""]/text","","","",""
"src-en/data/events_standard.xml:1038","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SHELL""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SHELL""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1042","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SHELL""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_SHELL""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1048","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LANIUS""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LANIUS""]/text","","","",""
"src-en/data/events_standard.xml:1050","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LANIUS""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LANIUS""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1054","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LANIUS""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_LANIUS""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1060","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUGMENTED""]/text","쇼핑하기에 앞서 함선에서 무언가를 할만한 시간이 있습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUGMENTED""]/text","","","",""
"src-en/data/events_standard.xml:1062","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUGMENTED""]/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUGMENTED""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1066","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUGMENTED""]/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_LOAD_AUGMENTED""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1079","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/destroyed/text","적함이 산산조각 나자 당신은 챙길 수 있는 것들을 빠르게 건져냈습니다.","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/destroyed/text","","","",""
"src-en/data/events_standard.xml:1082","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/destroyed/choice/text","계속...","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/destroyed/choice/text","","","",""
"src-en/data/events_standard.xml:1087","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/deadCrew/text","적이 모두 죽자 당신은 챙길 수 있는 것들을 빠르게 건져냈습니다.","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/deadCrew/text","","","",""
"src-en/data/events_standard.xml:1090","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/deadCrew/choice/text","계속...","data/events_standard.xml$/FTL/ship[@name=""SHIP_REBEL_STORE""]/deadCrew/choice/text","","","",""
"src-en/data/events_standard.xml:1099","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[1]/text","상점을 구한다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1101","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[1]/event/text","당신은 전투를 준비했습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[1]/event/text","","","",""
"src-en/data/events_standard.xml:1104","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[1]/event/choice/text","계속...","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_standard.xml:1110","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/text","상인을 무시한다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1112","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/event/text","다행히도 그 함선은 아직 당신을 눈치채지 못했습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/event/text","","","",""
"src-en/data/events_standard.xml:1114","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1118","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_REBEL""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1125","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_REBEL_HOSTILE""]/text[1]","조난 신호의 근원은 반군에게 공격받고 있는 작은 시장이었던 것 같습니다!","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_REBEL_HOSTILE""]/text[1]","","","",""
"src-en/data/events_standard.xml:1126","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_REBEL_HOSTILE""]/text[2]","무역선이 반군에게 속수무책으로 공격받고 있었습니다. 당신이 그들의 유일한 생존 가능성인 것 같습니다.","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_REBEL_HOSTILE""]/text[2]","","","",""
"src-en/data/events_standard.xml:1127","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_REBEL_HOSTILE""]/text[3]","반군 함선이 작은 암시장을 공격하고 있었습니다. 그들을 구해준다면 당신과 거래해 줄지도 모릅니다.","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_REBEL_HOSTILE""]/text[3]","","","",""
"src-en/data/events_standard.xml:1132","data/events_standard.xml$/FTL/ship[@name=""SHIP_AUTO_STORE""]/destroyed/text","적함이 산산조각 나자 당신은 챙길 수 있는 것들을 빠르게 건져냈습니다.","data/events_standard.xml$/FTL/ship[@name=""SHIP_AUTO_STORE""]/destroyed/text","","","",""
"src-en/data/events_standard.xml:1135","data/events_standard.xml$/FTL/ship[@name=""SHIP_AUTO_STORE""]/destroyed/choice/text","계속...","data/events_standard.xml$/FTL/ship[@name=""SHIP_AUTO_STORE""]/destroyed/choice/text","","","",""
"src-en/data/events_standard.xml:1144","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[1]/text","상점을 구한다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1146","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[1]/event/text","당신은 전투를 준비했습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[1]/event/text","","","",""
"src-en/data/events_standard.xml:1149","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[1]/event/choice/text","계속...","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_standard.xml:1155","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/text","상인을 무시한다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1157","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/event/text","다행히도 그 함선은 아직 당신을 눈치채지 못했습니다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/event/text","","","",""
"src-en/data/events_standard.xml:1159","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_standard.xml:1163","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_standard.xml$/FTL/event[@name=""STORE_HOSTILE_AUTO""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_standard.xml:1170","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_AUTO_HOSTILE""]/text[1]","반군 무인기가 작은 시장에 포격을 가하고 있었습니다. 아마도 연방과 거래하고 있었기 때문인 것 같습니다!","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_AUTO_HOSTILE""]/text[1]","","","",""
"src-en/data/events_standard.xml:1171","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_AUTO_HOSTILE""]/text[2]","작은 무역 전초 기지가 구조 요청을 보냈습니다. ""도와주세요! 무인기가 고장나서 우리를 공격하고 있어요!""","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_AUTO_HOSTILE""]/text[2]","","","",""
"src-en/data/events_standard.xml:1172","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_AUTO_HOSTILE""]/text[3]","당신은 근처에서 무인기에 공격받고 있는 암시장을 발견했습니다. 반군도 해적은 싫어하는 모양입니다.","data/events_standard.xml$/FTL/textList[@name=""TEXT_STORE_AUTO_HOSTILE""]/text[3]","","","",""
