"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_hektar.xml:44","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[1]/event/choice[5]/text","(Metyunt) 접근 권한을 얻으려 시도한다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[1]/event/choice[5]/text","","","",""
"src-en/data/events_hektar.xml:48","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[1]/event/choice[6]/text","포기한다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[1]/event/choice[6]/text","","","",""
"src-en/data/events_hektar.xml:54","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/text","내버려둔다 - 함정일 수도 있다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:56","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/event/text","이런 외진 곳에서 신호가 발신 되고 있다는 것은 굉장히 수상합니다. 아마 함정이라고 밖에 생각 할 수 없겠죠? 당신은 떠날 준비를 했습니다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/event/text","","","",""
"src-en/data/events_hektar.xml:58","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/event/choice[1]/text","창고를 확인한다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_hektar.xml:62","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_HEADQUARTERS""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:69","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/text","진입 시도는 성공했습니다. 건물 내부를 둘러보니, 상황이 좋지 않아 보입니다. 희미한 핏자국이 벽을 장식하고 있고, 죽은 슬러그들에게서 나온 것 같은 초록색 점액이 가득했습니다. 말라붙은 핏자국으로 보아 몇주쯤 지난 흔적으로 보이지만, 뭔가 끔찍한 것을 보게 될 거라는 불길한 예감을 지울 수 없습니다.","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/text","","","",""
"src-en/data/events_hektar.xml:71","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/text","계속...","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/text","","","",""
"src-en/data/events_hektar.xml:73","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/text","적어도, 사무실 문은 평범하게 열고 지나갈 수 있었습니다. 당신은 그 안에서 책상 너머에 주저앉아 조용히 흐느끼고 있는 파란색 슬러그를 찾았습니다. 그는 당신을 보자 벌떡 일어서더니 충격, 공포, 분노, 그리고 패배까지 잇달아 태도가 변했습니다. ""그래써, 끝내 날 쭉이러 온 건가? 만기일이 됐다는 건 알고 있어.... 그래, 너네가 이겨써. 이쩨 포기할레. 날 그냥 쭉여.""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/text","","","",""
"src-en/data/events_hektar.xml:75","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/text","당신은 누구입니까? 누가 당신을 죽이려 하는겁니까?","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/text","","","",""
"src-en/data/events_hektar.xml:77","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/text","그 슬러그는 당신이 예상외의 인물임을 깨달은 것처럼 보입니다. ""짬깐 넌 타우루쓰가 아니짢아! 난 쌀아써! 쌀아따고! 만쎄! 쩐 헥타르 싼업의 짱업짜인 칼 헥타르의 쏜짜이며 현 헥타르 최고경영짜인 빌리 헥타르입니다! 역씨 누군가 구쪼 씬호를 볼 쭐 알아써요! 불행하게도, 쩐 찌난 한달간 쩨 싸무씰 안에 갇혀 마찌 쪼찍폭력배쩌럼 회싸를 운영해야 해씁니다...""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/text","","","",""
"src-en/data/events_hektar.xml:79","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/text","스스로를 사무실에 가뒀다고요?","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_hektar.xml:81","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/text","""네? 그건 무쓴 멍쩡한 소리쬬. 헥타르는 항쌍 약쏘했는데, 쩌와 쩨 동쌩이 회싸를 물려받았을 때 우린 이 회싸를 말 그대로 빛이 나게 만들고 싶었씁니다! 하지만 이내 쭐피콰르가 나타나써 무기 싼업을 독쩜해 버렸씁니다. 쩐 어떻게든 회싸를 쌀리려 했찌만 쩨 동생은 쩨 방식을 껄끄러워 했씁니다. 원씨쩍인 도마뱀들을 짭아다 부리는게 그렇게 짤못된 일인가요?""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:83","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/text","그게 사무실에 갇힌 것과 어떤 관련이 있는지 모르겠는데요.","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/text","","","",""
"src-en/data/events_hektar.xml:85","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/text","""거의 다 썰명해쓰니, 쪼금만 기다리쎄요! 쩨 동쌩이 회싸를 나간 뒤... 아, 싸씰 쩨가 강쩨로 쫓아낸 거찌만요. 하찌만 요쩜은 그게 아닙니다! 그 이후로도 쌍황이 쩜쩜 나빠져서 배당금을 마련하찌 못할 찌경까지 갔고 결국 투짜짜들이 한 명씩 떠나기 씨짝했씁니다. 곧, 느글느글한 이름을 가진 토니 시니어라는 리치와 바엘이라는 개자식만이 남았씁니다.""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:87","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/text","잠깐... 바엘이라고요? 신디케이트의 지도자말입니까?!","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/text","","","",""
"src-en/data/events_hektar.xml:89","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/text","""모든 은하 용병들의 우두머리를 말하씨는 거쬬? 네, 바로 그 싸람입니다. 아, 그러고 보니 당씬이 이 씨썰에 들어온 씨쩜에서 그에게 알림이 가쓸 거고, 우리 둘 모두를 쭉이기 위해 암쌀자가 보내쪄쓸 겁니다. 미리 알려드렸습니다.""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:91","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/text","당장 여기서 나가야 돼!","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/text","","","",""
"src-en/data/events_hektar.xml:93","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/text","당신은 서둘러 사무실을 빠져나가다 당신의 함선 옆에 두 번째 함선이 착륙하는 것을 보고  멈췄습니다. 거대하고 스텔스기처럼 생긴 함선, 그리고 그 옆에는 MFK제복 차림의 인간이 서 있습니다.  ""멋진 함선을 가지고 있구만 형씨. 순순히 그 슬러그를 넘기기만 하면 아무도 다치지 않을 거야.""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:96","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/text","당신은 또 누구십니까?","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/text","","","",""
"src-en/data/events_hektar.xml:98","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/text","남자는 어떻게 반응해야 할지 고민하는 것처럼 보였습니다. ""나는 타우루스다. 바엘의 '집행자'들 중 하나지. 너 같은 사람들은 우리를 죽음의 천사라고 부르더군. 딱 맞는 이름이지?"" 그는 빌리쪽으로 주의를 돌렸습니다. ""이제 빌스터 너는 끝났어. 바엘이 네 말장난에 지쳤거든. 그를 상대로 약속을 어기면 어떻게 되는지 똑똑히 보여주지"" 그가 다시 당신에게 말했습니다. ""마지막으로 말하겠다. 그 슬러그만 넘기면 아무 일도 없었던 것처럼 헤어질 수 있어.""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:100","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[1]/text","빌리를 넘긴다.","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[1]/text","","","",""
"src-en/data/events_hektar.xml:102","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[1]/event/text","타우루스는 의기양양하게 웃으며 조롱하듯 악수를 한 뒤 빌리에게 수갑을 채우고 그의 함선으로 데려갔습니다. ""두말할 나위도 없지만, 우리가 다시 마주치지 않았으면 좋겠군 형씨. 네 머리에 엄청난 현상금이 걸려있거든. 솔직히 그걸 지금 노리지 않는다니 용병으로써 실격감이지...""","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[1]/event/text","","","",""
"src-en/data/events_hektar.xml:106","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[2]/text","거절한다.","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:108","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[2]/event/text","""아 오히려 좋아. 난 사실 네가 거절하기를 바라고 있었어. 네 머리통에 걸린 달달한 현상금이 탐났거든."" 타우루스는 위협적으로 웃으며 이미 엔진이 켜진 그의 함선으로 달려갔습니다. 일이 쉽게 흘러가진 않을 것 같습니다.","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[2]/event/text","","","",""
"src-en/data/events_hektar.xml:113","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[2]/event/choice/text","계속...","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[1]/event/choice/event/choice/event/choice/event/choice/event/choice/event/choice[2]/event/choice/text","","","",""
"src-en/data/events_hektar.xml:131","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[2]/text","그를 죽인다.","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:133","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[2]/event/text","당신은 이 사람이 누군지 모르고 신경도 쓰지 않았습니다. 하지만 자신을 죽여달라고 하는군요. 부탁 받은 대로 해줘야 겠지요? 당신은 이야기를 듣자마자 슬러그의 미간에 블래스터를 쐈고 그의 머리에서 튀어나온 녹색 점액이 벽에 칠해졌습니다. 이 미스터리가 끝난 것 같군요.","data/events_hektar.xml$/FTL/event[@name=""BILLY""]/choice/event/choice[2]/event/text","","","",""
"src-en/data/events_hektar.xml:140","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/text","","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/text","","","",""
"src-en/data/events_hektar.xml:145","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/text","계속...","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/text","","","",""
"src-en/data/events_hektar.xml:147","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/text","","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/text","","","",""
"src-en/data/events_hektar.xml:149","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/text","","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/text","","","",""
"src-en/data/events_hektar.xml:151","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/event/text","","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:153","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/event/choice/text","","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/event/choice/text","","","",""
"src-en/data/events_hektar.xml:155","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/event/choice/event/text","","data/events_hektar.xml$/FTL/event[@name=""BILLY_SAVE""]/choice/event/choice/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:164","data/events_hektar.xml$/FTL/event[@name=""BILLY_DEAD""]/text","빌리가 어디로 갔는지 알아보기 위해 선내를 둘러보았지만 그는 전투에서 살아남지 못한 것 같습니다. 당분간 그 빚을 갚지 않아도 될 것 같군요...","data/events_hektar.xml$/FTL/event[@name=""BILLY_DEAD""]/text","","","",""
"src-en/data/events_hektar.xml:166","data/events_hektar.xml$/FTL/event[@name=""BILLY_DEAD""]/choice/text","계속...","data/events_hektar.xml$/FTL/event[@name=""BILLY_DEAD""]/choice/text","","","",""
"src-en/data/events_hektar.xml:168","data/events_hektar.xml$/FTL/event[@name=""BILLY_DEAD""]/choice/event/text","","data/events_hektar.xml$/FTL/event[@name=""BILLY_DEAD""]/choice/event/text","","","",""
"src-en/data/events_hektar.xml:176","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/text","도약 후 신호소가 별볼일 없어 보인다고 느끼던 찰나 지상에 떠 있는 거대한 구체형 조선소를 발견했습니다. 더 자세히 살펴보니 그 아래에는 적어도 성간 항해를 할 정도의 기술력을 가진 것 같지는 않은 종족의 일종의 낙후된 마을이 있는 것 같습니다...","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/text","","","",""
"src-en/data/events_hektar.xml:179","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/text","가까이 다가간다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/text","","","",""
"src-en/data/events_hektar.xml:181","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/text","마을은 도마뱀 형태의 생물로 북적입니다. 이전에 헥타르 함선에서 일하는 이 종족들을 보았지만 이곳이 원래 그들이 사는 곳임에 틀림없습니다. 매우 이상하게도 조선소로 접근 할 수록 더 많은 도마뱀 생물체들이 있었습니다. 양복과 뒤로 묶은 넥타이를 한 주황색 안경 도마뱀이 피켓 표시와 무장한 무기를 들고 화난 도마뱀 무리를 진정시키려고 확성기로 소리를 지르고 있습니다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/text","","","",""
"src-en/data/events_hektar.xml:183","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/text","관리자에게 말을 건다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_hektar.xml:185","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/text","군중의 눈에 띄지 않게 근처에 배를 착륙시켰습니다. 관리자 도마뱀이 당신에게 다가오는 중에도 군중들이 그에게 ""배신자"" 라고 하는 등의 성난 외침을 퍼붓고 있었습니다. ""네, 네, 안녕하세요. 저는 이 시설의 관리자이자 도마뱀 인구 통계를 관리하는 Metyunt입니다."" 타오르는 돌이 근처로 날아오고, 일부 도마뱀 폭도들이 근처의 헥타르 함선을 박살내고 있는 와중에도 Metyunt는 태연한 표정으로 안경을 다시 고쳐쓰며 말했습니다. 또한 군중 위를 맴도는 매우 큰 슬러그 선박도 볼 수 있었습니다. 아직 발포하지는 않았지만 군중이 일을 너무 밀어붙이면 슬러그들이 그들을 진압하려고 계획을 세운 것 같습니다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_hektar.xml:188","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/text","직원들이 별로 행복해 보이지 않습니다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_hektar.xml:190","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/text","""네, 당신이 실제로 장님이 아니어서 다행입니다. 이런 폭동은 흔한 일이지만, 당신이 무엇을 할 수 있겠습니까? 내가 '내 종족을 회사에 팔았기' 때문에 그들은 나를 배신자라고 부릅니다. 하지만 다른 관점으로 본다면, 나는 그들에게 호의를 베풀어 여기로 데려왔습니다. 이곳에 오지 않았다면 그들은 여전히 고향 성단에서 불결한 삶을 살고 있었을 것이며, 새로운 로스쿨이나 뭔가를 위한 공간을 만들기 위해 행성을 밀어버리려는 정신나간 졸탄 정치가의 불가피한 희생자가 될 것입니다."" Metyunt는 안약 한 병에 손을 뻗어 눈에 떨어뜨립니다. 그런 다음 외계 과일이 날아오는 것을 보고 몸을 웅크렸습니다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/text","","","",""
"src-en/data/events_hektar.xml:192","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[1]/text","자기 종족을 배신했다고?! 시위대 편에 선다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[1]/text","","","",""
"src-en/data/events_hektar.xml:194","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[1]/event/text","""뭐하는 겁니까? 당신 미쳤습니까?"" 당신은 단상에서 내려와 시위대와 함께 구호를 외치기 시작했습니다. 연방 선장의 지원을 본 도마뱀들이 난리를 피우고 헥타르 함선이 이내 공격을 시작했습니다. 전투 직전에, 당신은 헥타르 함선에 발포하지 말라고 요청하는 Metyunt를 확실히 보았지만 그들은 듣지 않았습니다. 당신이 나서서 이들을 보호해야 할 것 같습니다!","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[1]/event/text","","","",""
"src-en/data/events_hektar.xml:197","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[1]/event/choice/text","계속...","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_hektar.xml:203","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[2]/text","그들이 장님인 것 같군요. 당신 말이 맞습니다. Metyunt와 함께한다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:205","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[2]/event/text","연방 공무원이 개입하면 사람들이 더 잘 듣는 경향이 있습니다. 당신은 우아한 연설로 시간을 낭비하지 않으려 합니다. 그 정도는 Metyunt도 할 수 있습니다. 대신에 군중들이 집으로 돌아가도록 격려하고 상황이 나빠지지 않도록 했습니다. 그들은 마지못해 응하고 흩어졌습니다. Metyunt는 당신에게 멋쩍게 감사를 표하고 보상을 제공했습니다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[2]/event/text","","","",""
"src-en/data/events_hektar.xml:210","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[3]/text","이건 우리 일이 아니다. 개입하지 않는다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[1]/event/choice/event/choice[3]/text","","","",""
"src-en/data/events_hektar.xml:218","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[2]/text","상황이 더 나빠지기 전에 떠난다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:224","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/text","행성을 무시한다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:226","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/event/text","궁금하긴 했지만, 여기에 당신에게 필요한 것이 있을 가능성은 거의 없다고 생각했습니다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/event/text","","","",""
"src-en/data/events_hektar.xml:228","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/event/choice[1]/text","창고를 확인한다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_hektar.xml:232","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_hektar.xml$/FTL/event[@name=""HEKTAR_SHIPYARDS""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_hektar.xml:239","data/events_hektar.xml$/FTL/event[@name=""METYUNT""]/text","배를 돌려 조선소로 돌아갔습니다. 전투가 진행되는 동안 폭도들이 지역의 상당 부분을 장악한 것으로 보이지만, Metyunt와 나머지 헥타르 스태프들은 반발하고 있습니다. 당신이 개입하지 않으면 이것은 또 다른 총격전으로 끝날 수도 있습니다.","data/events_hektar.xml$/FTL/event[@name=""METYUNT""]/text","","","",""
