"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_droppoint.xml:100","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_ENCOUNTER_NORMAL""]/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_ENCOUNTER_NORMAL""]/choice/text","","","",""
"src-en/data/events_droppoint.xml:108","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_ENCOUNTER_CHALLENGE""]/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_ENCOUNTER_CHALLENGE""]/choice/text","","","",""
"src-en/data/events_droppoint.xml:116","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_ENCOUNTER_EXTREME""]/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_ENCOUNTER_EXTREME""]/choice/text","","","",""
"src-en/data/events_droppoint.xml:122","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/text","당신은 여정의 첫 번째 단계의 끝에 도달했습니다. 그러나, 당신 혼자가 아닌 것 같습니다. 분명 반군 함대가 당신의 뒤를 따라 추격조를 파견했을 겁니다!","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/text","","","",""
"src-en/data/events_droppoint.xml:124","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[1]/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:128","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[2]/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:132","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[3]/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[3]/text","","","",""
"src-en/data/events_droppoint.xml:136","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[4]/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT""]/choice[4]/text","","","",""
"src-en/data/events_droppoint.xml:141","data/events_droppoint.xml$/FTL/event[@name=""NEBULA_FINISH_BEACON_DROPPOINT""]/text","당신은 장거리 송신소에 도달했습니다. 초광속 드라이브가 충전되면 다음 섹터로 이동할 수 있습니다.","data/events_droppoint.xml$/FTL/event[@name=""NEBULA_FINISH_BEACON_DROPPOINT""]/text","","","",""
"src-en/data/events_droppoint.xml:145","data/events_droppoint.xml$/FTL/event[@name=""NEBULA_FINISH_BEACON_DROPPOINT""]/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""NEBULA_FINISH_BEACON_DROPPOINT""]/choice/text","","","",""
"src-en/data/events_droppoint.xml:173","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN""]/text","당신은 반군 함선을 성공적으로 물리쳤습니다. 이제 배에서 다른 일을 할 수 있는 시간이 남아있습니다.","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN""]/text","","","",""
"src-en/data/events_droppoint.xml:176","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN""]/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:180","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN""]/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:185","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN_FLEET""]/text","엘리트 함선을 성공적으로 격파했지만 주변의 함대 때문에 다른 일을 할 시간이 없습니다.","data/events_droppoint.xml$/FTL/event[@name=""FINISH_BEACON_DROPPOINT_WIN_FLEET""]/text","","","",""
"src-en/data/events_droppoint.xml:201","data/events_droppoint.xml$/FTL/textList[@name=""TEXT_DROPPOINT_SUPPLY_DEPOT""]/text[1]","당신은 멀티버스 여행자를 위한 연방 보급 창고에 도착했습니다. 이 보급 창고들은 다양한 멀티버스에 걸쳐 여행자들을 보호하기 위해 건설되었습니다.","data/events_droppoint.xml$/FTL/textList[@name=""TEXT_DROPPOINT_SUPPLY_DEPOT""]/text[1]","","","",""
"src-en/data/events_droppoint.xml:202","data/events_droppoint.xml$/FTL/textList[@name=""TEXT_DROPPOINT_SUPPLY_DEPOT""]/text[2]","이 송신소는 연방이 설립하고 유지 관리하는 멀티버스 드라이브가 설치된 선박의 임시 전초 기지 역할을 합니다.","data/events_droppoint.xml$/FTL/textList[@name=""TEXT_DROPPOINT_SUPPLY_DEPOT""]/text[2]","","","",""
"src-en/data/events_droppoint.xml:203","data/events_droppoint.xml$/FTL/textList[@name=""TEXT_DROPPOINT_SUPPLY_DEPOT""]/text[3]","이 송신소에 멀티버스 보급고가 있는 것을 보고 놀라지 않으실 겁니다. 이러한 많은 송신소들은 이전의 멀티버스 여행자들에 의해 당신과 같은 함선들을 돕기 위해 건설되었습니다.","data/events_droppoint.xml$/FTL/textList[@name=""TEXT_DROPPOINT_SUPPLY_DEPOT""]/text[3]","","","",""
"src-en/data/events_droppoint.xml:208","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT""]/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT""]/choice/text","","","",""
"src-en/data/events_droppoint.xml:221","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_NORMAL""]/text","연방 무인선이 일부 물품을 전송하기 위해 파견될 때까지 간단한 신분증 스캔을 진행했습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_NORMAL""]/text","","","",""
"src-en/data/events_droppoint.xml:224","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_NORMAL""]/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_NORMAL""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:228","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_NORMAL""]/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_NORMAL""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:233","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_DESTROYED""]/text","조금 늦게 도착한 것 같습니다. 해적이나 반군이 이곳의 눈에 띄는 모든 것을 파괴했습니다. 당신은 남은 폐품을 회수하고 계속 진행합니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_DESTROYED""]/text","","","",""
"src-en/data/events_droppoint.xml:236","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_DESTROYED""]/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_DESTROYED""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:240","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_DESTROYED""]/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_DESTROYED""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:245","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_REPAIR""]/text","신분증을 스캔했지만 보급품은 나오지 않았습니다. 연방의 한 관리가 배달 드론이 해적들에 의해 손상되거나 파괴되었다고 설명하며 사과했습니다. 이를 보완하기 위해, 수리 드론 중 하나를 대신 보내고, 뒤이어 소규모 승무원들이 약간의 스크랩을 보냈습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_REPAIR""]/text","","","",""
"src-en/data/events_droppoint.xml:249","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_REPAIR""]/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_REPAIR""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:253","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_REPAIR""]/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_REPAIR""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:263","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_FUEL""]/text","당신을 맞이하는 연방 관료가 사과하며 물자가 부족하다고 설명했습니다. 그들이 제공할 수 있는 최선은 소량의 연료와 스크랩뿐이었습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_FUEL""]/text","","","",""
"src-en/data/events_droppoint.xml:266","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_FUEL""]/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_FUEL""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:270","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_FUEL""]/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_FUEL""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:275","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_MISSILES""]/text","당신을 맞이하는 연방 관료가 사과하며 물자가 부족하다고 설명했습니다. 그들이 제공할 수 있는 최선은 소량의 탄약과 스크랩뿐이었습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_MISSILES""]/text","","","",""
"src-en/data/events_droppoint.xml:278","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_MISSILES""]/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_MISSILES""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:282","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_MISSILES""]/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_MISSILES""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:287","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_DRONES""]/text","당신을 맞이하는 연방 관료가 사과하며 물자가 부족하다고 설명했습니다. 그들이 제공할 수 있는 최선은 소량의 드론 부품과 스크랩뿐이었습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_DRONES""]/text","","","",""
"src-en/data/events_droppoint.xml:290","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_DRONES""]/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_DRONES""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:294","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_DRONES""]/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_SHORTAGE_DRONES""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:304","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/text","보급 창고에 소량의 스크랩 외에는 거의 없었습니다. 잔해 속에서 반군 함선이 내려오지만, 전투에는 관심이 없는 것 같습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/text","","","",""
"src-en/data/events_droppoint.xml:308","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[1]/text","함선을 공격한다!","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:310","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[1]/event/text","전투를 준비합니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[1]/event/text","","","",""
"src-en/data/events_droppoint.xml:313","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[1]/event/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_droppoint.xml:319","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/text","함선을 피한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:321","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/event/text","당신은 보급품 창고에서 빠져나왔습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/event/text","","","",""
"src-en/data/events_droppoint.xml:323","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:327","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_REBEL""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:334","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/text","보급 창고에 소량의 스크랩 외에는 거의 없었습니다. 근처로 해적선 하나가 도약했지만, 이미 파괴된 보급고를 보고 실망했습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/text","","","",""
"src-en/data/events_droppoint.xml:338","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[1]/text","함선을 공격한다!","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:340","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[1]/event/text","전투를 준비합니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[1]/event/text","","","",""
"src-en/data/events_droppoint.xml:343","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[1]/event/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_droppoint.xml:349","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/text","함선을 피한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:351","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/event/text","보급품 창고에서 빠져나왔습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/event/text","","","",""
"src-en/data/events_droppoint.xml:353","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:357","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_PIRATE""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:364","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/text","보급 창고에 소량의 스크랩 외에는 거의 없었습니다. 맨티스 사냥꾼이 위협적으로 다가옵니다. 그들은 무기에 전원을 공급했지만, 아직 발사되지는 않았습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/text","","","",""
"src-en/data/events_droppoint.xml:368","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[1]/text","함선을 공격한다!","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:370","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[1]/event/text","전투를 준비합니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[1]/event/text","","","",""
"src-en/data/events_droppoint.xml:373","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[1]/event/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_droppoint.xml:379","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/text","함선을 피한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:381","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/event/text","보급품 창고에서 빠져나왔습니다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/event/text","","","",""
"src-en/data/events_droppoint.xml:383","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/event/choice[1]/text","함선에서 무언가를 한다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:387","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_droppoint.xml$/FTL/event[@name=""DROPPOINT_SUPPLY_DEPOT_ATTACK_MANTIS""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_droppoint.xml:411","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/destroyed/text","함선이 산산조각나고 당신은 가능한 빨리 인양했습니다.","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/destroyed/text","","","",""
"src-en/data/events_droppoint.xml:414","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/destroyed/choice/text","계속...","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/destroyed/choice/text","","","",""
"src-en/data/events_droppoint.xml:419","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/deadCrew/text","승무원이 죽은 후 당신은 가능한 빨리 인양했습니다.","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/deadCrew/text","","","",""
"src-en/data/events_droppoint.xml:422","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/deadCrew/choice/text","계속...","data/events_droppoint.xml$/FTL/ship[@name=""SHIP_START_STORE""]/deadCrew/choice/text","","","",""
"src-en/data/events_droppoint.xml:428","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/text","한 멀티버스 반군 함선이 민간 상점의 주인을 위협하고 있습니다. 놀라울 것도 없는 광경이네요.","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/text","","","",""
"src-en/data/events_droppoint.xml:431","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[1]/text","상점을 구출한다.","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[1]/text","","","",""
"src-en/data/events_droppoint.xml:433","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[1]/event/text","전투를 준비합니다.","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[1]/event/text","","","",""
"src-en/data/events_droppoint.xml:436","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[1]/event/choice/text","계속...","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_droppoint.xml:442","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[2]/text","상점을 무시한다.","data/events_droppoint.xml$/FTL/event[@name=""STORE_HOSTILE_START""]/choice[2]/text","","","",""
