"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_fleet.xml:326","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_NEBULA""]/choice[2]/text","(최고급 엔진) 엘리트로부터 탈출을 시도한다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_NEBULA""]/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:330","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_NEBULA""]/choice[3]/text","(제리) ""안녕하세요!""","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_NEBULA""]/choice[3]/text","","","",""
"src-en/data/events_fleet.xml:337","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_NEBULA""]/choice[4]/text","(위조 신분증) 엘리트를 속여본다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_NEBULA""]/choice[4]/text","","","",""
"src-en/data/events_fleet.xml:407","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/text","반군 함대가 이 송신소를 장악했지만, 그들은 연방군의 저항과 맞닥뜨렸습니다. 멀리서 함선들이 전투를 벌이는 동안 한 엘리트함이 당신과 싸우기 위해 출격했습니다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/text","","","",""
"src-en/data/events_fleet.xml:413","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[1]/text","계속...","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:417","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[2]/text","(최고급 엔진) 엘리트로부터 탈출을 시도한다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:421","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[3]/text","(제리) ""안녕하세요!""","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[3]/text","","","",""
"src-en/data/events_fleet.xml:428","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[4]/text","(위조 신분증) 엘리트를 속여본다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ELITE_FEDERATION""]/choice[4]/text","","","",""
"src-en/data/events_fleet.xml:436","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/text","반군 함대가 이 송신소를 장악했지만, 그들은 연방군의 저항과 맞닥뜨렸습니다. 멀리서 함선들이 전투를 벌이는 동안 한 MFK 에이스함이 당신과 싸우기 위해 출격했습니다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/text","","","",""
"src-en/data/events_fleet.xml:442","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[1]/text","계속...","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:446","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[2]/text","(최고급 엔진) 엘리트로부터 탈출을 시도한다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:450","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[3]/text","(제리) ""안녕하세요!""","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[3]/text","","","",""
"src-en/data/events_fleet.xml:457","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[4]/text","(위조 신분증) 엘리트를 속여본다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_ACE_FEDERATION""]/choice[4]/text","","","",""
"src-en/data/events_fleet.xml:465","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/text","출구 송신소를 찾았지만 반군이 먼저 도착해 있었고, 당신을 쫓기 위해 엘리트가 파견되었습니다! 연방군이 반격하고는 있지만 가능한 한 빨리 다음 구역으로 도약해야 합니다.","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/text","","","",""
"src-en/data/events_fleet.xml:471","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[1]/text","계속...","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:475","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[2]/text","(최고급 엔진) 엘리트로부터 탈출을 시도한다.","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:479","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[3]/text","(제리) ""안녕하세요!""","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[3]/text","","","",""
"src-en/data/events_fleet.xml:486","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[4]/text","(위조 신분증) 엘리트를 속여본다.","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ELITE_FEDERATION""]/choice[4]/text","","","",""
"src-en/data/events_fleet.xml:493","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/text","출구 송신소를 찾았지만 반군이 먼저 도착해 있었고, MFK 에이스가 당신을 쫓고 있습니다! 연방군이 반격하고는 있지만 가능한 한 빨리 다음 구역으로 도약해야 합니다.","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/text","","","",""
"src-en/data/events_fleet.xml:499","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[1]/text","계속...","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:503","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[2]/text","(최고급 엔진) 엘리트로부터 탈출을 시도한다.","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:507","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[3]/text","(제리) ""안녕하세요!""","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[3]/text","","","",""
"src-en/data/events_fleet.xml:514","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[4]/text","(위조 신분증) 엘리트를 속여본다.","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_ACE_FEDERATION""]/choice[4]/text","","","",""
"src-en/data/events_fleet.xml:528","data/events_fleet.xml$/FTL/ship/destroyed/text","함선을 무찌르는 데 성공했지만 연료통 한 개 밖에 인양할 시간이 없었습니다.","data/events_fleet.xml$/FTL/ship/destroyed/text","","","",""
"src-en/data/events_fleet.xml:533","data/events_fleet.xml$/FTL/ship/destroyed/choice[1]/text","계속...","data/events_fleet.xml$/FTL/ship/destroyed/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:537","data/events_fleet.xml$/FTL/ship/destroyed/choice[2]/text","(자석 팔) 잔해를 더 수거한다.","data/events_fleet.xml$/FTL/ship/destroyed/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:546","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO""]/text","저 멀리 보이는 함선들은 많은 반군이 존재함을 암시하지만 엘리트는 많지 않습니다. 그 함선들은 단지 당신을 향해 몰려오고 있는 거대한 무인기 함대를 수송하는 역할만 하는 것 같습니다. 어, 이런...","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO""]/text","","","",""
"src-en/data/events_fleet.xml:552","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO""]/choice[1]/text","계속...","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO""]/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:556","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO""]/choice[2]/text","(최고급 엔진) 무인기로부터 탈출한다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO""]/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:562","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_AUTO""]/text","출구 송신소를 찾았지만 반군이 먼저 도착해 있었습니다. 멀리 보이는 함선들은 많은 반군 존재함을 암시하지만 엘리트는 많지 않습니다. 그 함선들은 단지 당신을 향해 몰려오고 있는 거대한 무인기 함대를 수송하는 역할만 하는 것 같습니다. 어, 이런...","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_AUTO""]/text","","","",""
"src-en/data/events_fleet.xml:568","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_AUTO""]/choice[1]/text","계속...","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_AUTO""]/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:572","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_AUTO""]/choice[2]/text","(최고급 엔진) 무인기로부터 탈출한다.","data/events_fleet.xml$/FTL/event[@name=""FINISH_BEACON_FLEET_AUTO""]/choice[2]/text","","","",""
"src-en/data/events_fleet.xml:578","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO_NEBULA""]/text","저 멀리 보이는 함선들은 많은 반군이 존재함을 암시하지만 엘리트는 많지 않습니다. 그 함선들은 단지 당신을 향해 몰려오고 있는 거대한 무인기 함대를 수송하는 역할만 하는 것 같습니다. 어, 이런...","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO_NEBULA""]/text","","","",""
"src-en/data/events_fleet.xml:585","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO_NEBULA""]/choice[1]/text","계속...","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO_NEBULA""]/choice[1]/text","","","",""
"src-en/data/events_fleet.xml:589","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO_NEBULA""]/choice[2]/text","(최고급 엔진) 엘리트로부터 탈출을 시도한다.","data/events_fleet.xml$/FTL/event[@name=""FLEET_AUTO_NEBULA""]/choice[2]/text","","","",""
