"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_transports.xml:66","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[1]/text","화물을 넘겨줄 것을 요구한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[1]/text","","","",""
"src-en/data/events_transports.xml:68","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[1]/event/text","화물을 무력으로 빼앗을 준비를 합니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[1]/event/text","","","",""
"src-en/data/events_transports.xml:71","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[1]/event/choice/text","계속...","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_transports.xml:77","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/text","수송선을 피한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/text","","","",""
"src-en/data/events_transports.xml:79","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/event/text","그들은 당신의 사정거리 밖에 머물다가 결국 도약해 떠났습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/event/text","","","",""
"src-en/data/events_transports.xml:81","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/event/choice[1]/text","재고를 확인한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_transports.xml:85","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CIVILIAN_LOOT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_transports.xml:92","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_CIVILIAN""]/text","선원들은 죽고 수송선만이 남았습니다. 화물은 이제 당신의 것입니다. 수송선 안에는 기대했던 대로 특별한 병기가 있었고 당신은 그것을 함선으로 가지고 돌아왔습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_CIVILIAN""]/text","","","",""
"src-en/data/events_transports.xml:107","data/events_transports.xml$/FTL/ship[@name=""SHIP_MILITIA_TRANSPORT_LOOT""]/escape/text","그들은 싸우고 싶지 않은 것 같습니다. 그들이 탈출을 시도합니다.","data/events_transports.xml$/FTL/ship[@name=""SHIP_MILITIA_TRANSPORT_LOOT""]/escape/text","","","",""
"src-en/data/events_transports.xml:118","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/beaconType/unvisitedTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/beaconType/unvisitedTooltip","","","",""
"src-en/data/events_transports.xml:119","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/beaconType/visitedTooltip","이미 방문한 송신소 입니다. 더 이상 흥미로운 것은 없습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/beaconType/visitedTooltip","","","",""
"src-en/data/events_transports.xml:120","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/beaconType/undiscoveredTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/beaconType/undiscoveredTooltip","","","",""
"src-en/data/events_transports.xml:122","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/text","이 송신소에는 민병대 수송선이 있습니다. 이 함선은 특별한 병기를 싣고 있을 가능성이 높습니다. 나포할 수 있다면 그들의 화물을 얻게 될 것입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/text","","","",""
"src-en/data/events_transports.xml:124","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[1]/text","화물을 넘겨줄 것을 요구한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[1]/text","","","",""
"src-en/data/events_transports.xml:126","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[1]/event/text","화물을 무력으로 빼앗을 준비를 합니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[1]/event/text","","","",""
"src-en/data/events_transports.xml:129","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[1]/event/choice/text","계속...","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_transports.xml:135","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/text","수송선을 피한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/text","","","",""
"src-en/data/events_transports.xml:137","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/event/text","그들은 당신의 사정거리 밖에 머물다가 결국 도약해 떠났습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/event/text","","","",""
"src-en/data/events_transports.xml:139","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/event/choice[1]/text","재고를 확인한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_transports.xml:143","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_MILITIA_LOOT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_transports.xml:150","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_MILITIA""]/text","선원들은 죽고 수송선만이 남았습니다. 화물은 이제 당신의 것입니다. 수송선 안에는 기대했던 대로 특별한 병기가 있었고 당신은 그것을 함선으로 가지고 돌아왔습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_MILITIA""]/text","","","",""
"src-en/data/events_transports.xml:165","data/events_transports.xml$/FTL/ship[@name=""SHIP_FED_TRANSPORT_LOOT""]/escape/text","그들은 싸우고 싶지 않은 것 같습니다. 그들이 탈출을 시도합니다.","data/events_transports.xml$/FTL/ship[@name=""SHIP_FED_TRANSPORT_LOOT""]/escape/text","","","",""
"src-en/data/events_transports.xml:176","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/beaconType/unvisitedTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/beaconType/unvisitedTooltip","","","",""
"src-en/data/events_transports.xml:177","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/beaconType/visitedTooltip","이미 방문한 송신소 입니다. 더 이상 흥미로운 것은 없습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/beaconType/visitedTooltip","","","",""
"src-en/data/events_transports.xml:178","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/beaconType/undiscoveredTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/beaconType/undiscoveredTooltip","","","",""
"src-en/data/events_transports.xml:180","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/text","이 송신소에는 연방 수송선이 있습니다. 이 함선은 특별한 병기를 싣고 있을 가능성이 높습니다. 나포할 수 있다면 그들의 화물을 얻게 될 것입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/text","","","",""
"src-en/data/events_transports.xml:182","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[1]/text","화물을 넘겨줄 것을 요구한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[1]/text","","","",""
"src-en/data/events_transports.xml:184","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[1]/event/text","화물을 무력으로 빼앗을 준비를 합니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[1]/event/text","","","",""
"src-en/data/events_transports.xml:187","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[1]/event/choice/text","계속...","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_transports.xml:193","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/text","수송선을 피한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/text","","","",""
"src-en/data/events_transports.xml:195","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/event/text","그들은 당신의 사정거리 밖에 머물다가 결국 도약해 떠났습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/event/text","","","",""
"src-en/data/events_transports.xml:197","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/event/choice[1]/text","재고를 확인한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_transports.xml:201","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_FEDERATION_LOOT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_transports.xml:208","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_FEDERATION""]/text","선원들은 죽고 수송선만이 남았습니다. 화물은 이제 당신의 것입니다. 수송선 안에는 기대했던 대로 특별한 병기가 있었고 당신은 그것을 함선으로 가지고 돌아왔습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_FEDERATION""]/text","","","",""
"src-en/data/events_transports.xml:224","data/events_transports.xml$/FTL/ship[@name=""SHIP_REBEL_TRANSPORT_LOOT""]/escape/text","그들은 싸우고 싶지 않은 것 같습니다. 그들이 탈출을 시도합니다.","data/events_transports.xml$/FTL/ship[@name=""SHIP_REBEL_TRANSPORT_LOOT""]/escape/text","","","",""
"src-en/data/events_transports.xml:235","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/beaconType/unvisitedTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/beaconType/unvisitedTooltip","","","",""
"src-en/data/events_transports.xml:236","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/beaconType/visitedTooltip","이미 방문한 송신소 입니다. 더 이상 흥미로운 것은 없습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/beaconType/visitedTooltip","","","",""
"src-en/data/events_transports.xml:237","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/beaconType/undiscoveredTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/beaconType/undiscoveredTooltip","","","",""
"src-en/data/events_transports.xml:239","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/text","이 송신소에는 반군 수송선이 있습니다. 이 함선은 특별한 병기를 싣고 있을 가능성이 높습니다. 나포할 수 있다면 그들의 화물을 얻게 될 것입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/text","","","",""
"src-en/data/events_transports.xml:241","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[1]/text","화물을 넘겨줄 것을 요구한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[1]/text","","","",""
"src-en/data/events_transports.xml:243","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[1]/event/text","화물을 무력으로 빼앗을 준비를 합니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[1]/event/text","","","",""
"src-en/data/events_transports.xml:246","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[1]/event/choice/text","계속...","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_transports.xml:252","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/text","수송선을 피한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/text","","","",""
"src-en/data/events_transports.xml:254","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/event/text","그들은 당신의 사정거리 밖에 머물다가 결국 도약해 떠났습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/event/text","","","",""
"src-en/data/events_transports.xml:256","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/event/choice[1]/text","재고를 확인한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_transports.xml:260","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_REBEL_LOOT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_transports.xml:267","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_REBEL""]/text","선원들은 죽고 수송선만이 남았습니다. 화물은 이제 당신의 것입니다. 수송선 안에는 기대했던 대로 특별한 병기가 있었고 당신은 그것을 함선으로 가지고 돌아왔습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_REBEL""]/text","","","",""
"src-en/data/events_transports.xml:282","data/events_transports.xml$/FTL/ship[@name=""SHIP_JERRY_TRANSPORT_LOOT""]/escape/text","당신이 접근하자 수송선이 기겁합니다.","data/events_transports.xml$/FTL/ship[@name=""SHIP_JERRY_TRANSPORT_LOOT""]/escape/text","","","",""
"src-en/data/events_transports.xml:293","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/beaconType/unvisitedTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/beaconType/unvisitedTooltip","","","",""
"src-en/data/events_transports.xml:294","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/beaconType/visitedTooltip","이미 방문한 송신소 입니다. 더 이상 흥미로운 것은 없습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/beaconType/visitedTooltip","","","",""
"src-en/data/events_transports.xml:295","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/beaconType/undiscoveredTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/beaconType/undiscoveredTooltip","","","",""
"src-en/data/events_transports.xml:297","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/text","","","",""
"src-en/data/events_transports.xml:299","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[1]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[1]/text","","","",""
"src-en/data/events_transports.xml:301","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[1]/event/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[1]/event/text","","","",""
"src-en/data/events_transports.xml:304","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[1]/event/choice/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_transports.xml:310","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/text","","","",""
"src-en/data/events_transports.xml:312","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/event/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/event/text","","","",""
"src-en/data/events_transports.xml:314","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/event/choice[1]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_transports.xml:318","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/event/choice[2]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_JERRY_LOOT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_transports.xml:325","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/text","","","",""
"src-en/data/events_transports.xml:328","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[1]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[1]/text","","","",""
"src-en/data/events_transports.xml:334","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[2]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[2]/text","","","",""
"src-en/data/events_transports.xml:340","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[3]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[3]/text","","","",""
"src-en/data/events_transports.xml:346","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[4]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_DESTROYED_JERRY""]/choice[4]/text","","","",""
"src-en/data/events_transports.xml:351","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_JERRY""]/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_JERRY""]/text","","","",""
"src-en/data/events_transports.xml:354","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_JERRY""]/choice/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_JERRY""]/choice/text","","","",""
"src-en/data/events_transports.xml:356","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_JERRY""]/choice/event/text","","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_JERRY""]/choice/event/text","","","",""
"src-en/data/events_transports.xml:371","data/events_transports.xml$/FTL/ship[@name=""SHIP_AUTO_TRANSPORT_LOOT""]/escape/text","이 함선은 교전을 피하도록 설정된 것 같습니다. 함선이 탈출을 시도합니다!","data/events_transports.xml$/FTL/ship[@name=""SHIP_AUTO_TRANSPORT_LOOT""]/escape/text","","","",""
"src-en/data/events_transports.xml:381","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/beaconType/unvisitedTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/beaconType/unvisitedTooltip","","","",""
"src-en/data/events_transports.xml:382","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/beaconType/visitedTooltip","이미 방문한 송신소 입니다. 더 이상 흥미로운 것은 없습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/beaconType/visitedTooltip","","","",""
"src-en/data/events_transports.xml:383","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/beaconType/undiscoveredTooltip","방문하지 않은 송신소 입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/beaconType/undiscoveredTooltip","","","",""
"src-en/data/events_transports.xml:385","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/text","이 송신소에는 무인 수송선이 있습니다. 이 함선은 특별한 병기를 싣고 있을 가능성이 높습니다. 파괴할 수 있다면 그것의 화물을 얻게 될 것입니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/text","","","",""
"src-en/data/events_transports.xml:387","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[1]/text","화물을 탈취한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[1]/text","","","",""
"src-en/data/events_transports.xml:389","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[1]/event/text","화물을 무력으로 빼앗을 준비를 합니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[1]/event/text","","","",""
"src-en/data/events_transports.xml:392","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[1]/event/choice/text","계속...","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_transports.xml:398","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/text","수송선을 피한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/text","","","",""
"src-en/data/events_transports.xml:400","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/event/text","그들은 당신의 사정거리 밖에 머물다가 결국 도약해 떠났습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/event/text","","","",""
"src-en/data/events_transports.xml:402","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/event/choice[1]/text","재고를 확인한다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_transports.xml:406","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/event/choice[2]/text","아무것도 하지 않는다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_AUTO_LOOT""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_transports.xml:413","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_AUTO""]/text","운 좋게도, 이 수송선의 화물은 치명적인 선체 손상을 견디도록 설계되었습니다. 수송선 안에는 기대했던 대로 특별한 병기가 있었고 당신은 그것을 함선으로 가지고 돌아왔습니다.","data/events_transports.xml$/FTL/event[@name=""TRANSPORT_CAPTURE_AUTO""]/text","","","",""
"src-en/data/events_transports.xml:428","data/events_transports.xml$/FTL/ship[@name=""SHIP_ESTATE_TRANSPORT_LOOT""]/escape/text","","data/events_transports.xml$/FTL/ship[@name=""SHIP_ESTATE_TRANSPORT_LOOT""]/escape/text","","","",""
