"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_ruins.xml:47","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[2]","""우리는 그들이 어디서 왔는지 모른다. 여왕 Y는 우리가 신이라고 했다. 우리들이 현실의 지배자들이라고 했다. 하지만, 새로 온 이들은.. 그들은 저편으로부터, 터널을 통해 왔다고 한다. 그들은 그것을 [단어 해석 불가]라고 부른다. 공학자들은 이러한 곳에 대해 말한 적이 없었는데. 그들은 정말 이상한 말만 한다. 신에 대한 꿈이라고? 살아 있는 우주라고? 나는 그들에게서 큰 위협을 느끼지만, 로얄들은 그들이 우리에 해를 끼치지 않을 것이라 했다. 평화를 대가로 외부 세계의 선물을 주는 계약이라고 하나. 나는 여기서 좋은 결과를 예상하지 않지만, 내가 내릴 수 있는 결정은 아니다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[2]","","","",""
"src-en/data/events_ruins.xml:48","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[3]","""나는 어느 날 기계종족 중 한 명을 만났다. 방언으로 그것은 나에게 탄약을 좀 줄 수 있냐고 물어보았다. 우리 선원들을 상대로 무장하려는 것이라고 생각했다. 그러나, 그는 그냥 그것을 입속으로 집어넣고, 왜곡된 말로 감사를 표하고, 표류해 떠났다. 가끔 나는 그들의 기원에 대해 궁금함을 가진다. 그들에 대해 조사하고 그들이 어떻게 적동하는지 알고 싶지만, 그들이 사라지기 전에 하나를 잡는 것을 실패하곤 한다. 정말 화나게 한다. 이러한 실패에 대해 안 적이 없었는데.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[3]","","","",""
"src-en/data/events_ruins.xml:49","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[4]","""로얄의 임명에 의해 나에게 주어진 크리스탈족은 그의 세계에서 일어나는 이상한 삶에 대해 이야기한다. 정말 간단한 생명체 같으니. 대체 왜 로얄들은 이러한 필멸자들과 같이 버티라는 노력을 하라는 거지? 그들은 태어나고, 나이가 들고, 죽는다. 우리는 그렇지 않지. Commonwealth들 조차도 그들과 같지 않은데. 자비를 베푼 것에 대해 감사하는 것인가? 팬텀들은 그런 행운이 없었어. 곧 그를 버리면 좋겠네. 다음번에는 좀 덜 말하는 하인을 임명해줄 수도 있겠지.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[4]","","","",""
"src-en/data/events_ruins.xml:50","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[5]","""외교대사 L을 위해 이 배에 있는지도 9달이 되었다. 정말 고통스럽군. Commonwealth에서의 슬럼가의 삶은, 힘들었지만, 이거보단 나었었어. 나는 마치 크리스탈처럼 대우를 받고 있다. 필멸자처럼! 로얄들은 우리도 [단어 해석 불가]라는 걸 까먹은 것 같다, 나는 참지 않을 것이다. 내일 나는 외교대사를 타도할 것이다. 이곳에서 떠날 거다! Commonwealth들은 일어나고 번영할 것이다! 나는 알고 있다!""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[5]","","","",""
"src-en/data/events_ruins.xml:51","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[6]","""그들은 전쟁이 잘 진행되고 있다고 한다. 그리 확신이 가지 않는다. 로얄들의 말살적인 계획에 대한 소문들, 아주 걱정되는 소문들이 있다. 전쟁의 도구들인 Commonwealth에 대해 너무 자주 말한다. 나는 그들이 다음 목표가 될지도 모른다고 생각한다. 그래, 적이 되긴 한다. 하지만... 그 적들이 우리다. 만약 그들이 우리와 진정으로 평등하다고 생각하면,우리가 똑같이 보복을 하는 것도 예상되는 게 아닌가? 최악의 상황이 걱정된다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[6]","","","",""
"src-en/data/events_ruins.xml:52","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[7]","""나는 이상한 이야기를 들은 적이 있다. 그들은 크리스탈의 황제 Ycathine이 여왕 Y와 불화가 있었다고 한다. 더 이상한 것은 그가 궁전을 떠났다는 것이다. 살아서. 들은 적이 없었는데... 필멸자들 중에 로얄에게 도전해 살아남은 자는 없었다! 우리는 뭘 하고 있는 건가? 우리가 우리의 위엄을 잃고, 지겨운 존재들에게 깔보이며 살아가는 걸 가만히 두고만 있는 건가? 나는 분노해 내 마지막 하인들까지 죽였다. 작은 시연이지만, 적절하다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[7]","","","",""
"src-en/data/events_ruins.xml:53","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[8]","""왕조와의 전쟁은 실수였다. 우리가 진다는 생각을 하는건 아니다. 그냥... 그들의 수가 너무 많다. 우리는 이를 알고 있었으나, 심각성에 대해서는 몰랐다. 우리의 승리는 확실하지만, 대체 언제인가? 우리는 시간이 점점","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[8]","","","",""
"src-en/data/events_ruins.xml:54","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[9]","""탐사를 하던 어느 날 나는 놀랄만한 지역을 발견했다. 이상한 생물들이 살고 있는 아름다운 세계였다. 땅이 거의 없고, 바다는 [단어 해석 불가]을 전부 덮을 수 있을만큼 넓다고 느껴졌다. 여기 있는 원시 종족들은 우리를 방해하지 않을 것이다. 유흥을 줄 수도 있을 것이다. 여기에 리조트를 하나 짓는게 좋겠다. 로얄들은 여가 시간을 보낼 새로운 방법을 언제나 찾고 있으니.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[9]","","","",""
"src-en/data/events_ruins.xml:55","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[10]","""모노리스는 멋지다. 그 자체로도 멋진 예술 작품인데, 안에 [단어 해석 불가]까지 있다니! 주위에 생존할 수 있는 지역은 거의 없지만, 할 수 있는 곳에서는, 모노리스의 아름다움을 인정할 수 있는 생명체가 태어날 지 궁금하다. 전쟁이 모습을 숨기고, 우리의 다른 흔적마저 없이진다 해도, 모노리스는 우리의 완벽함의 영원한 은총으로 남아 있으리라!""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE""]/text[10]","","","",""
"src-en/data/events_ruins.xml:61","data/events_ruins.xml$/FTL/event[@name=""RUINS_TRANSLATE_FULL""]/choice[1]/text","계속...","data/events_ruins.xml$/FTL/event[@name=""RUINS_TRANSLATE_FULL""]/choice[1]/text","","","",""
"src-en/data/events_ruins.xml:65","data/events_ruins.xml$/FTL/event[@name=""RUINS_TRANSLATE_FULL""]/choice[2]/text","계속...","data/events_ruins.xml$/FTL/event[@name=""RUINS_TRANSLATE_FULL""]/choice[2]/text","","","",""
"src-en/data/events_ruins.xml:70","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[1]","""우리의 다음 목표는 성운이다. 자원은 적지만, 구름 속에 팬텀들이 말할 수 없는 보물들을 가지고 있다는 이야기들이 있다. 그들은 강력하고, 인구도 많으며, 매우 자부심 넘치는 사람들이다. 하지만 가장 자부심이 넘치는 존재들도 우리의 무기에는 항복하지 않을 수 없으리라. 냉혹한 우리들에게 왕조는 대적할 수 없을 것이다. 우리들 사이 평화의 시대는 끝났다. 전쟁이 필요로 하고 있다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[1]","","","",""
"src-en/data/events_ruins.xml:71","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[2]","""우리는 그들이 어디서 왔는지 모른다. 여왕 Y는 우리가 신이라고 했다. 우리들이 현실의 지배자들이라고 했다. 하지만, 새로 온 이들은.. 그들은 저편으로부터, 터널을 통해 왔다고 한다. 그들은 그것을 넥서스라고 부른다. 공학자들은 이러한 곳에 대해 말한 적이 없었는데. 그들은 정말 이상한 말만 한다. 신에 대한 꿈이라고? 살아 있는 우주라고? 나는 그들에게서 큰 위협을 느끼지만, 로얄들은 그들이 우리에 해를 끼치지 않을 것이라 했다. 평화를 대가로 외부 세계의 선물을 주는 계약이라고 하나. 나는 여기서 좋은 결과를 예상하지 않지만, 내가 내릴 수 있는 결정은 아니다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[2]","","","",""
"src-en/data/events_ruins.xml:72","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[3]","""나는 어느 날 기계종족 중 한 명을 만났다. 방언으로 그것은 나에게 탄약을 좀 줄 수 있냐고 물어보았다. 우리 선원들을 상대로 무장하려는 것이라고 생각했다. 그러나, 그는 그냥 그것을 입속으로 집어넣고, 왜곡된 말로 감사를 표하고, 표류해 떠났다. 가끔 나는 그들의 기원에 대해 궁금함을 가진다. 그들에 대해 조사하고 그들이 어떻게 적동하는지 알고 싶지만, 그들이 사라지기 전에 하나를 잡는 것을 실패하곤 한다. 정말 화나게 한다. 이러한 실패에 대해 안 적이 없었는데.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[3]","","","",""
"src-en/data/events_ruins.xml:73","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[4]","""로얄의 임명에 의해 나에게 주어진 크리스탈족은 그의 세계에서 일어나는 이상한 삶에 대해 이야기한다. 정말 간단한 생명체 같으니. 대체 왜 로얄들은 이러한 필멸자들과 같이 버티라는 노력을 하라는 거지? 그들은 태어나고, 나이가 들고, 죽는다. 우리는 그렇지 않지. Commonwealth들 조차도 그들과 같지 않은데. 자비를 베푼 것에 대해 감사하는 것인가? 팬텀들은 그런 행운이 없었어. 곧 그를 버리면 좋겠네. 다음번에는 좀 덜 말하는 하인을 임명해줄 수도 있겠지.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[4]","","","",""
"src-en/data/events_ruins.xml:74","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[5]","""외교대사 L을 위해 이 배에 있는지도 9달이 되었다. 정말 고통스럽군. Commonwealth에서의 슬럼가의 삶은, 힘들었지만, 이거보단 나었었어. 나는 마치 크리스탈처럼 대우를 받고 있다. 필멸자처럼! 로얄들은 우리도 오벨리스크라는 걸 까먹은 것 같다, 나는 참지 않을 것이다. 내일 나는 외교대사를 타도할 것이다. 이곳에서 떠날 거다! Commonwealth들은 일어나고 번영할 것이다! 나는 알고 있다!""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[5]","","","",""
"src-en/data/events_ruins.xml:75","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[6]","""그들은 전쟁이 잘 진행되고 있다고 한다. 그리 확신이 가지 않는다. 로얄들의 말살적인 계획에 대한 소문들, 아주 걱정되는 소문들이 있다. 전쟁의 도구들인 Commonwealth에 대해 너무 자주 말한다. 나는 그들이 다음 목표가 될지도 모른다고 생각한다. 그래, 적이 되긴 한다. 하지만... 그 적들이 우리다. 만약 그들이 우리와 진정으로 평등하다고 생각하면,우리가 똑같이 보복을 하는 것도 예상되는 게 아닌가? 최악의 상황이 걱정된다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[6]","","","",""
"src-en/data/events_ruins.xml:76","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[7]","""나는 이상한 이야기를 들은 적이 있다. 그들은 크리스탈의 황제 Ycathine이 여왕 Y와 불화가 있었다고 한다. 더 이상한 것은 그가 궁전을 떠났다는 것이다. 살아서. 들은 적이 없었는데... 필멸자들 중에 로얄에게 도전해 살아남은 자는 없었다! 우리는 뭘 하고 있는 건가? 우리가 우리의 위엄을 잃고, 지겨운 존재들에게 깔보이며 살아가는 걸 가만히 두고만 있는 건가? 나는 분노해 내 마지막 하인들까지 죽였다. 작은 시연이지만, 적절하다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[7]","","","",""
"src-en/data/events_ruins.xml:77","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[8]","""왕조와의 전쟁은 실수였다. 우리가 진다는 생각을 하는건 아니다. 그냥... 그들의 수가 너무 많다. 우리는 이를 알고 있었으나, 심각성에 대해서는 몰랐다. 우리의 승리는 확실하지만, 대체 언제인가? 우리는 시간이 점점 부족해지고 있다. 로얄들은 전쟁이 훌륭하게 진행되고 있다며 계속해서 거짓말을 하고 있다. 하지만 우리가 계속해서 작은 싸움들로 주의를 잃는다면, 그들의 말도 달라질 수 있다. 그들은 리퍼가 절대 굴하지 않는다고 한다. 들었을 때는 믿지 않았었다. 하지만 그게 사실이 아니기에는 증거가 너무 많다.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[8]","","","",""
"src-en/data/events_ruins.xml:78","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[9]","""탐사를 하던 어느 날 나는 놀랄만한 지역을 발견했다. 이상한 생물들이 살고 있는 아름다운 세계였다. 땅이 거의 없고, 바다는 Liythkyk Yuk을 전부 덮을 수 있을만큼 넓다고 느껴졌다. 여기 있는 원시 종족들은 우리를 방해하지 않을 것이다. 유흥을 줄 수도 있을 것이다. 여기에 리조트를 하나 짓는게 좋겠다. 로얄들은 여가 시간을 보낼 새로운 방법을 언제나 찾고 있으니.""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[9]","","","",""
"src-en/data/events_ruins.xml:79","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[10]","""모노리스는 멋지다. 그 자체로도 멋진 예술 작품인데, 안에 Karthithe까지 있다니! 주위에 생존할 수 있는 지역은 거의 없지만, 할 수 있는 곳에서는, 모노리스의 아름다움을 인정할 수 있는 생명체가 태어날 지 궁금하다. 전쟁이 모습을 숨기고, 우리의 다른 흔적마저 없이진다 해도, 모노리스는 우리의 완벽함의 영원한 은총으로 남아 있으리라!""","data/events_ruins.xml$/FTL/textList[@name=""TEXT_RUINS_TRANSLATE_FULL""]/text[10]","","","",""
"src-en/data/events_ruins.xml:83","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/text","방해하던 함선이 사라져 자유롭게 폐허를 조사할 수 있었습니다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/text","","","",""
"src-en/data/events_ruins.xml:85","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[1]/text","계속...","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[1]/text","","","",""
"src-en/data/events_ruins.xml:89","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[2]/text","(영세자) 폐허에 새겨진 문자를 해서한다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[2]/text","","","",""
"src-en/data/events_ruins.xml:91","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[2]/event/text","""최선을 다하겠다. 선조들의 말이 예전같지 않지만, 요지는 내가 옳다. 물러서라.""","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[2]/event/text","","","",""
"src-en/data/events_ruins.xml:93","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[2]/event/choice/text","계속...","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_ruins.xml:99","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[3]/text","(룬 문자 번역기) 폐허에 새겨진 글귀를 해석한다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[3]/text","","","",""
"src-en/data/events_ruins.xml:101","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[3]/event/text","번역기는 거대한 폐허의 벽에 휘갈겨 써진 긴 룬들을 해독하기 위해 계산을 거듭했습니다. 정확한지는 확신할 수 없지만, 다행히도 읽을 수 있는 번역 결과가 출력됐습니다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[3]/event/text","","","",""
"src-en/data/events_ruins.xml:103","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[3]/event/choice/text","계속...","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[3]/event/choice/text","","","",""
"src-en/data/events_ruins.xml:109","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[4]/text","(오벨리스크 선원) 폐허에 새겨진 글귀를 해석한다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[4]/text","","","",""
"src-en/data/events_ruins.xml:113","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[5]/text","(코그니티브 선원) 폐허에 새겨진 글귀를 해석한다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_SALVAGE""]/choice[5]/text","","","",""
"src-en/data/events_ruins.xml:120","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[1]/text","유감스럽게도, 그 폐허에는 흥미로운 것이 하나도 없었습니다. 병기는 모두 분해되어 있으니 당신은 남겨진 자원을 가져가는 것에 만족해야 합니다.","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[1]/text","","","",""
"src-en/data/events_ruins.xml:124","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[2]/text","폐허에는 무기 상자 하나만이 남겨져 있었는데, 실망스럽게도 일개 해적이 숨겨놓은 것에 불과한 것 같습니다. 고대 병기는 아니지만 어쨌거나 공짜 무기를 얻었습니다.","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[2]/text","","","",""
"src-en/data/events_ruins.xml:128","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[3]/text","무기나 드론은 찾을 수 없었지만, 어떤 면에서 현대적인 엔진 시스템과 유사한 손상된 연소 엔진을 찾을 수 있었습니다. 당신은 엔진을 업그레이드 하기 위해 그것의 부품을 찢어냈습니다.","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[3]/text","","","",""
"src-en/data/events_ruins.xml:132","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[4]/text","아아, 폐허에서 무기는 나오지 않았습니다. 하지만 당신은 믿을 수 없을 정도로 진보한 반응로를 발견했습니다. 이것의 부품들로 아마 당신의 반응로를 향상 시킬 수 있을 것 같습니다!","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[4]/text","","","",""
"src-en/data/events_ruins.xml:136","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[5]/text","폐허를 탐색하는 동안 이상한 삼각형 드론을 발견했습니다. 약간 만지작거리자 드론이 잠시 작동하기까지 했습니다. 당신은 그 드론을 스캔하여 함선으로 가져갈 도식으로 만들었습니다.","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[5]/text","","","",""
"src-en/data/events_ruins.xml:140","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[6]/text","폐허를 탐사하는 동안 당신은 조명에서 나오는 희미한 불빛을 알아채기 전까지 드론을 석상으로 착각할 뻔 했습니다. 이 2개의 고리가 달린 원통형 디자인의 드론은 관리를 위해 시스템과 연동되도록 설계된 것으로 보입니다. 당신은 스캔으로 도식을 만들어 함선으로 가져왔습니다.","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[6]/text","","","",""
"src-en/data/events_ruins.xml:144","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[7]/text","당신은 구조물 안에서 병기고를 찾은 것에 놀랐지만 안타깝게도 안에 있는 무기의 대부분은 전혀 작동하지 않았습니다. 그래도 일종의 레이저를 찾아 함선으로 가져왔습니다.","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[7]/text","","","",""
"src-en/data/events_ruins.xml:148","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[8]/text","현대식 폭탄 발사기와 유사하지만, 굉장히 낡았고 여전히 작동하는 폭탄 발사기가 구조물의 중앙 챔버에 놓여 있습니다. 당신은 그것을 함선으로 가지고 돌아왔습니다.","data/events_ruins.xml$/FTL/eventList[@name=""RUINS_SALVAGE_LIST""]/event[8]/text","","","",""
"src-en/data/events_ruins.xml:156","data/events_ruins.xml$/FTL/ship[@name=""SHIP_RUINS_REBEL_AUTO""]/destroyed/text","무인기를 격파했습니다. 당신은 적함의 잔해를 수거했습니다.","data/events_ruins.xml$/FTL/ship[@name=""SHIP_RUINS_REBEL_AUTO""]/destroyed/text","","","",""
"src-en/data/events_ruins.xml:159","data/events_ruins.xml$/FTL/ship[@name=""SHIP_RUINS_REBEL_AUTO""]/destroyed/choice/text","폐허에서 쓸만한 것을 인양한다.","data/events_ruins.xml$/FTL/ship[@name=""SHIP_RUINS_REBEL_AUTO""]/destroyed/choice/text","","","",""
"src-en/data/events_ruins.xml:168","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/beaconType/unvisitedTooltip","폐허가 위치한 송신소입니다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/beaconType/unvisitedTooltip","","","",""
"src-en/data/events_ruins.xml:169","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/beaconType/visitedTooltip","이미 방문한 송신소입니다. 더 이상 흥미로운 건 없습니다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/beaconType/visitedTooltip","","","",""
"src-en/data/events_ruins.xml:174","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/text","계속...","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/text","","","",""
"src-en/data/events_ruins.xml:176","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/event/text","자동화 선박이 잔해를 스캔하고 있습니다. 그 구조물에 무엇이 있든 이 함선을 처리하지 않고는 접근할 수 없습니다.","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/event/text","","","",""
"src-en/data/events_ruins.xml:179","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/event/choice[1]/text","공격!","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/event/choice[1]/text","","","",""
"src-en/data/events_ruins.xml:181","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/event/choice[1]/event/text","이 폐허 안에 뭐가 있든 당신은 그것이 필요합니다. 당신은 그 함선을 공격했습니다!","data/events_ruins.xml$/FTL/event[@name=""RUINS_REBEL_AUTO""]/choice/event/choice[1]/event/text","","","",""
