"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_leech.xml:86","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/text","Continue...","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_leech.xml:88","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/text","You wait for some dramatic twist or punchline, but nothing comes. Turns out, mental health is serious business. The Leeches offer you some scrap as thanks for listening, and hope you'll take this advice to heart.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/text","","","",""
"src-en/data/events_leech.xml:91","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/choice[1]/text","Continue...","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:95","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/choice[2]/text","(Clone Bay) Point out that you force your crew to commit suicide all the time.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:97","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/choice[2]/event/text","It seems your insensitive comments do not have a positive impact on the Leeches, who in their outrage fire upon your ship. Perhaps this was not a good idea.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[1]/event/choice/event/choice[2]/event/text","","","",""
"src-en/data/events_leech.xml:106","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/text","Ignore them.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/text","","","",""
"src-en/data/events_leech.xml:108","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/event/text","Important message, important shmessage. It probably isn't that important enough for you to care.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/event/text","","","",""
"src-en/data/events_leech.xml:110","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:114","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_PSA""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:122","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/text","A large Leech carrier, no doubt a remnant of those fabled ""glory days"" looms in the distance. As you approach, a shuttle detaches from the ship and glides carefully through the asteroids towards you.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/text","","","",""
"src-en/data/events_leech.xml:128","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/text","Continue...","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/text","","","",""
"src-en/data/events_leech.xml:130","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/text","""Please help! I have been drafted into the military, but I know it is nothing but a death sentence. I still have my whole life ahead of me! Please take me with you!""","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/text","","","",""
"src-en/data/events_leech.xml:132","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[1]/text","Accept him.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:138","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[2]/text","No. You smell bad.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:140","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[2]/event/text","The Leech apparently won't take no for an answer. After a few more refusals and insults he eventually turns hostile and attacks!","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[2]/event/text","","","",""
"src-en/data/events_leech.xml:143","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[2]/event/choice/text","Continue...","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_CREW""]/choice/event/choice[2]/event/choice/text","","","",""
"src-en/data/events_leech.xml:153","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/text","Looks like a Chrysolic mission has been established nearby by the Theocracy. The permission to build these outposts was part of their trade to support the president against the revolution. It seems even the Inquisition couldn't stop the insurrection, but nevertheless these missions are littered around Leech space.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/text","","","",""
"src-en/data/events_leech.xml:157","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/text","Visit the mission.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/text","","","",""
"src-en/data/events_leech.xml:159","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/text","The moment you step aboard, you're greeted by the unpleasant musk of unbathed Rock clergymen and Leech bile. You manage to supress the vomit rising in your throat, but catch a few strange looks from the residents.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/text","","","",""
"src-en/data/events_leech.xml:161","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[1]/text","Purchase a Crystal weapon from their shrine.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:163","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[1]/event/text","You honestly didn't expect the Rockmen to part so easily with their prized Crystal tech, but apparently money surpasses all else.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_leech.xml:171","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[2]/text","Recruit one of the clergy to work aboard your ship.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:173","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[2]/event/text","Most of the Rockmen scoff at your offer, but one of the younger priests seems more than eager to go with you. Once on your ship, he attributes his quick change of heart to the smell.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_leech.xml:181","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[3]/text","(Theocracy Crew) Request repairs and supplies.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[3]/text","","","",""
"src-en/data/events_leech.xml:183","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[3]/event/text","The spiritual always seem to provide help for those of their own kind, though you don't suppose they would be so generous if your Rockman revealed he no longer served the Theocracy.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[3]/event/text","","","",""
"src-en/data/events_leech.xml:189","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[4]/text","Leave before the stench kills you.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[1]/event/choice[4]/text","","","",""
"src-en/data/events_leech.xml:195","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[2]/text","Attack!","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[2]/text","","","",""
"src-en/data/events_leech.xml:197","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[2]/event/text","You draw your weapons and engage.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[2]/event/text","","","",""
"src-en/data/events_leech.xml:200","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[2]/event/choice/text","Continue...","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_leech.xml:206","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/text","Ignore the mission.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/text","","","",""
"src-en/data/events_leech.xml:208","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/event/text","The Theocracy isn't exactly friends with the Federation, and you can never know how their clergy might respond to your presence.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/event/text","","","",""
"src-en/data/events_leech.xml:210","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/event/choice[1]/text","Do something onboard the ship.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:214","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/event/choice[2]/text","Do nothing.","data/events_leech.xml$/FTL/event[@name=""LEECH_MISSION""]/choice[3]/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:222","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/text","The dense asteroid field here seems to have another secret - a large Leech settlement embedded in one of the larger asteroids. It's camouflaged well, which suggests they don't want to be found.","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/text","","","",""
"src-en/data/events_leech.xml:225","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[1]/text","Attack the settlement.","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[1]/text","","","",""
"src-en/data/events_leech.xml:229","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[2]/text","Hail the settlement.","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[2]/text","","","",""
"src-en/data/events_leech.xml:233","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/text","Ignore them.","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/text","","","",""
"src-en/data/events_leech.xml:235","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/event/text","Whatever this settlement has to offer isn't worth enduring the already present asteroid hazard. You prepare the next jump.","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/event/text","","","",""
"src-en/data/events_leech.xml:237","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/event/choice[1]/text","Do something onboard the ship.","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:241","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/event/choice[2]/text","Do nothing.","data/events_leech.xml$/FTL/event[@name=""LEECH_MINERS""]/choice[3]/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:249","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[1]/text","As it turns out, the settlement's defenses are a lot weaker than you first expected. They barely make an effort to fight back - instead handing over some supplies.","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[1]/text","","","",""
"src-en/data/events_leech.xml:253","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[2]/text","As it turns out, the settlement's defenses are a lot weaker than you first expected. They barely make an effort to fight back - instead handing over some supplies.","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[2]/text","","","",""
"src-en/data/events_leech.xml:257","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[3]/text","In response to your attack approach, the settlement has dispatched a ship to retaliate!","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[3]/text","","","",""
"src-en/data/events_leech.xml:260","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[3]/choice/text","Continue...","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_ATTACK""]/event[3]/choice/text","","","",""
"src-en/data/events_leech.xml:267","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_HAIL""]/event[1]/text","The settlement ignores your repeated hails. You suppose that's a sign not to linger any longer.","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_HAIL""]/event[1]/text","","","",""
"src-en/data/events_leech.xml:270","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_HAIL""]/event[2]/text","It appears the settlement is low on resources, having been forgotten thanks to their excellent camouflage. They offer to trade.","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_HAIL""]/event[2]/text","","","",""
"src-en/data/events_leech.xml:274","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_HAIL""]/event[3]/text","The settlement is friendlier than you expected. They promise to help with the Rebel fleet once they pass through this stretch of space.","data/events_leech.xml$/FTL/eventList[@name=""LEECH_MINERS_HAIL""]/event[3]/text","","","",""
"src-en/data/events_leech.xml:300","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/text","Despite the nebula all around, a small Vampweed outpost is nearby. It's no military base either - the station's massive biodome seems to contain a variety of flora.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/text","","","",""
"src-en/data/events_leech.xml:304","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[1]/text","Dock with the outpost.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[1]/text","","","",""
"src-en/data/events_leech.xml:306","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[1]/event/text","The minute you approach the outpost, a Vampweed ship detaches and attacks! You know they can be territorial, but this is quite an extreme reaction! Maybe you can reason with these guys after roughing them up a bit.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[1]/event/text","","","",""
"src-en/data/events_leech.xml:309","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[1]/event/choice/text","Continue...","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_leech.xml:315","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[2]/text","(Vampweed Crew) Request access to the outpost.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[2]/text","","","",""
"src-en/data/events_leech.xml:319","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/text","Ignore the outpost.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/text","","","",""
"src-en/data/events_leech.xml:321","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/event/text","It might be a stunning garden for sure, but make no mistake that the Vampweeds are your ally. If they have any reason to attack you, chances are they will.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/event/text","","","",""
"src-en/data/events_leech.xml:323","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/event/choice[1]/text","Do something onboard the ship.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:327","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/event/choice[2]/text","Do nothing.","data/events_leech.xml$/FTL/event[@name=""NEBULA_LEECH_GARDEN""]/choice[3]/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:334","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/text","The Vampweeds welcome you aboard the station. They offer you some fuel cells for showing so much interest in their garden.","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/text","","","",""
"src-en/data/events_leech.xml:337","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/choice[1]/text","Buy one of their Spore weapons.","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/choice[1]/text","","","",""
"src-en/data/events_leech.xml:346","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/choice[2]/text","Hire one of the gardeners.","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/choice[2]/text","","","",""
"src-en/data/events_leech.xml:355","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/choice[3]/text","Leave.","data/events_leech.xml$/FTL/event[@name=""LEECH_GARDEN_VISIT""]/choice[3]/text","","","",""
"src-en/data/events_leech.xml:361","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/text","Though the nebulas in this sector are sparsely spread out, it's nevertheless nice to see a complete clearing. Looks like many travelers must agree, because a busy tavern has been established nearby.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/text","","","",""
"src-en/data/events_leech.xml:363","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/text","Visit.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/text","","","",""
"src-en/data/events_leech.xml:365","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/text","Several air fresheners hang from the ceiling, and the faint stains of alien blood decorate the crimson walls. You spot several familiar faces of other Multiverse renegades, but your attention is stolen away by two drunken Leeches arguing with each other over the state of the Eargen Republic. Judging from their slang, one appears to be a loyalist, and the other a revolutionary.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/text","","","",""
"src-en/data/events_leech.xml:367","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[1]/text","Step in - support the loyalist.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:369","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[1]/event/text","The revolutionaries are outraged. ""You have no place in this, Federation captain! These morons support a leader so incompetent he gave the corpses of dead children to the admiral of one of the strongest military powers as part of a show of 'peace'!"" Furious, a band of fellow revolutionary Leeches gather and attack your ship!","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_leech.xml:372","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[1]/event/choice/text","Continue...","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_leech.xml:378","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[2]/text","Step in - support the revolutionary.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:380","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[2]/event/text","The loyalists are outraged. ""So the Federation's decided to support these morons? Don't you realize this revolution is only going to perpetuate the same miserable cycle we've been stuck in for centuries?"" Furious, a band of fellow loyalist Leeches gather and attack your ship!","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_leech.xml:383","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[2]/event/choice/text","Continue...","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[2]/event/choice/text","","","",""
"src-en/data/events_leech.xml:389","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[3]/text","Don't get in involved, stay and chat instead.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[3]/text","","","",""
"src-en/data/events_leech.xml:391","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[3]/event/text","These morons can argue all they want. You leave them to their devices and go sit down with the friendly faces from earlier, and soon the conversation turns to talk of trading.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[1]/event/choice[3]/event/text","","","",""
"src-en/data/events_leech.xml:398","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/text","Avoid the tavern.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/text","","","",""
"src-en/data/events_leech.xml:400","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/event/text","No need to go visiting random taverns. Place probably smells like hell too if it's full of Leeches.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/event/text","","","",""
"src-en/data/events_leech.xml:402","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/event/choice[1]/text","Do something onboard the ship.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_leech.xml:406","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/event/choice[2]/text","Do nothing.","data/events_leech.xml$/FTL/event[@name=""LEECH_TAVERN""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_leech.xml:414","data/events_leech.xml$/FTL/event[@name=""LEECH_COALITION_FEDUP""]/text","A Coalition ship hails you from nearby. At first you're hesitant of a trick, but they seem to genuinely want to talk. ""I can't take it, I can't take it, I jusssst can't TAKE IT! Thesssse Leechesss are driving me mad! I could be in sssome cussshy job blowing up orphanagessss, but apparently Leechesss don't even HAVE orphanagesss! They've already blown them all up! What good isss there when I can't sssenssslesssly murder children?!""","data/events_leech.xml$/FTL/event[@name=""LEECH_COALITION_FEDUP""]/text","","","",""
"src-en/data/events_leech.xml:416","data/events_leech.xml$/FTL/event[@name=""LEECH_COALITION_FEDUP""]/choice[1]/text","Woah there, calm down.","data/events_leech.xml$/FTL/event[@name=""LEECH_COALITION_FEDUP""]/choice[1]/text","","","",""
"src-en/data/events_leech.xml:418","data/events_leech.xml$/FTL/event[@name=""LEECH_COALITION_FEDUP""]/choice[1]/event/text","""Yeah yeah yeah, whatever. Point issss, I need to let off ssssome sssteam. But I can't go killin Leechessss myssself, got one of thosssse wormsss working on my ssship giving me weird looksss while I tell you all thissss. Ssso go blow up sssome Leechessss. I don't care who. Better yet, if you find a not-blown-up orphanage, go blow it up!""","data/events_leech.xml$/FTL/event[@name=""LEECH_COALITION_FEDUP""]/choice[1]/event/text","","","",""
