"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"src-en/data/events_spider.xml:36","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[2]/event/choice[1]/event/text","민병대가 다시 정거장과 교전할 수 있는 허가를 내줬습니다. ""전처럼, 부디 조심해 주십시오! 우리는 민간 재산을 폭파하고 다닐 수는 없습니다.""","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[2]/event/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:39","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[2]/event/choice[1]/event/choice/text","","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[2]/event/choice[1]/event/choice/text","","","",""
"src-en/data/events_spider.xml:45","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[2]/event/choice[2]/text","거절한다.","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:51","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/text","떠나는 것을 수락한다.","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/text","","","",""
"src-en/data/events_spider.xml:53","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/event/text","당신은 정거장에서 멀리 떨어졌고, 배에서 무언가를 할 수있을 만큼 충분히 머무릅니다.","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/event/text","","","",""
"src-en/data/events_spider.xml:55","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/event/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:59","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/event/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""SPIDER_QUEST_START""]/choice[3]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:67","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/text","당신은 정거장으로부터 거미 감염을 제거했습니다. 민병대는 당신의 도움에 감사했고, 노력에 대한 보상이 주어졌습니다.","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/text","","","",""
"src-en/data/events_spider.xml:70","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/text","거미들에 대해 물어본다.","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/text","","","",""
"src-en/data/events_spider.xml:72","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/event/text","""제가 해줄 수 있는 말은 별로 없습니다. 이것들은 버려진 공간에 자리 잡은 해적 클랜 중 하나인 '브루드'로부터 왔습니다. 몽고메리 중령님은 저보다 더 많은 것을 말해줄 수 있겠지만, 다른 곳에서 거미 떼를 처리하느라 바쁘십니다. 거미들은 걷잡을 수 없어졌고 심지어 브루드도 더 이상 거미들을 통제하지 못해서 결국 우리 차례가 되었습니다.","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:74","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/event/choice/text","우리가 도와줄 수 있습니까?","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_spider.xml:76","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/event/choice/event/text","""얼마 전에 우리는 또 다른 친절한 배회자를 고용했었지만 제가 아는 바로는 많은 도움이 되지 않았습니다. 또 다른 자를 보내긴 망설여지지만, 당신이 여기 상황을 섬세하게 처리한 걸 보면 안 될 것은 없어 보입니다. 브루드 요새의 좌표를 넘겨드리겠습니다. 행운을 빕니다.""","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[1]/event/choice/event/text","","","",""
"src-en/data/events_spider.xml:83","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[2]/text","보상을 받고 가던 길을 간다.","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN""]/choice[2]/text","","","",""
"src-en/data/events_spider.xml:88","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN_REPEAT""]/text","""도와주셔서 감사합니다. 앞으로도 이런 것들을 민간인 구역에서 완전히 제거할 수 있기를 바래야겠군요.""","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_WIN_REPEAT""]/text","","","",""
"src-en/data/events_spider.xml:93","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/text","""정거장 함체에 너무 많은 손상을 입히셨습니다! 이제 피해 입히는 것을 중단하셔야 합니다! 거미들만을 죽이시거나, 혹은 우리가 더 적합한 사람을 구하겠습니다. 그만두신다면 지금까지 도와준 것에 대한 보상을 해드리겠습니다.""","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/text","","","",""
"src-en/data/events_spider.xml:95","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[1]/text","사격을 멈춘다.","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[1]/text","","","",""
"src-en/data/events_spider.xml:97","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[1]/event/text","단지 당신은 민병대원이 당신이 떠날 것이라 확신을 가지도록 돈을 받을 뿐이었지만, 뭐 아무것도 없는 것보단 낫겠죠.","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:103","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[2]/text","아니 아니,우린 해낼 수 있다!","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[2]/text","","","",""
"src-en/data/events_spider.xml:105","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[2]/event/text","함장은 한숨을 쉬며 말했다.""알겠습니다, 하지만 제발 부수지는 말아주십시오.""","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_SURRENDER""]/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:110","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_DESTROY""]/text","""젠장, 정거장을 파괴하지 말라고 했지 않습니까!"" 당신에게 매우 화가 난 민병대는 당신이 행성계를 떠날 것을 요구합니다.","data/events_spider.xml$/FTL/event[@name=""INFESTED_STATION_DESTROY""]/text","","","",""
"src-en/data/events_spider.xml:139","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/text","노예선 한 척이 지나가는 배들에게 믿을 수 없을 정도로 싼 값에 노예를 제공하고 있습니다. 당신이 자세히 물어보자, 그들은 설명합니다. ""우리는 거미 판매 사업에 참여하러 왔지, 친구! 아마 경매가 열릴 거야, 하하! 그런데 말이지... 지금 공간이 부족해서 오랫동안 일해온 몇몇 노동자들을 떠나보내야 하거든. 좋은 가격에 새로운 일꾼을 고용하는건 어떠신가?""","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/text","","","",""
"src-en/data/events_spider.xml:142","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[1]/text","노예를 구매한다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[1]/text","","","",""
"src-en/data/events_spider.xml:151","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[2]/text","노예선과 싸운다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[2]/text","","","",""
"src-en/data/events_spider.xml:153","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[2]/event/text","민병대가 거미를 팔고다니는 노예상까지 상대할 필요는 없습니다. 그들을 위해서 이 해적들을 손봐주기로 합니다!","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:156","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[2]/event/choice/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_spider.xml:162","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/text","거절한다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/text","","","",""
"src-en/data/events_spider.xml:164","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/event/text","""손해본거야 친구!"" 노예상이 교신을 끊습니다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/event/text","","","",""
"src-en/data/events_spider.xml:166","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/event/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:170","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/event/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SLAVERS""]/choice[3]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:178","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/text","이 지역에는 선박이 없습니다. 자루함을 달래기 위해, 당신은 근처의 행성에 대해 몇 가지 검사를 해보고 그것이 긴 동굴 구조를 가지고 있다는 것을 발견합니다. 들어가 볼 가치가 있을까요?","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/text","","","",""
"src-en/data/events_spider.xml:181","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/text","동굴을 탐사한다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/text","","","",""
"src-en/data/events_spider.xml:183","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/text","당신은 동굴 깊숙이 뛰어들었고, 멀지 않은 곳에서 아이의 울음소리를 듣습니다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:185","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/text","장소를 확인한다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:187","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/text","당신은 거대거미에 쫓기는 락맨 아이를 마주칠 때까지 울음소리를 향해 나아갑니다. 당신이 거미를 쏘려 했을 때, 들은 소리가 울음소리가 아닌 장난기 어린 웃음이라는 것을 깨닫습니다. 락맨은 여러 번 넘어지고, 거미는 끈기 있게 일어날 때까지 기다렸다가 다시 쫓습니다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:189","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[1]/text","아이를 구해라!","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:191","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[1]/event/text","당신은 무기를 들고 거미를 쐈지만 거미는 거의 다치지 않았습니다. 여러 마리의 직공 거미들이 총성에 경각심을 갖고 주변 터널에서 기어 나옵니다. 당신은 거미들에 쫓겨 함선으로 돌아옵니다!","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:196","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/text","조심히 당신의 존재를 알린다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:198","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/text","당신은 총을 들고 기침을 하여 존재를 알립니다. 락맨과 이야기를 시작합니다. ""이방인인가요? 이방인을 못 본 지 오래됬네요! 여기는 내 친구 샬롯이고, 저는 윌버에요! 우리 부모님의 배가 여기 추락한 이후로 저를 계속 지켜봐 줬어요!"" 당신은 윌버에게 더 질문했고 그가 아기일 때부터 여기 있었다는 것을 알게 됩니다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:200","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[1]/text","윌버에게 함께 가는것을 제안한다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:202","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[1]/event/text","""절 데려가 줄 건가요? 전 몇 년 동안 이 행성에서 떠나본 적이 없어요! 그저, 작별 인사는 하게 해 주세요!"" 윌버는 거미에게 달려가 크게 껴안고, 당신과 함께하기 위해 달려옵니다. 당신이 동굴을 떠날 때, 뒤돌아보니 거미가 당신이 떠나는 모습을 보고 있었습니다. 당신이 조금만 더 잘 알았다면 그게 슬퍼 보였다고 말했을 겁니다...","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:207","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[2]/text","난파선 자리를 볼 수 있을지 물어본다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:209","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[2]/event/text","""그럼요!"" 윌버는 여러분이 따라오라고 손짓한 후 터널을 통과해 달려 나갑니다. 당신은 알로 뒤덮인, 거대한 난파선이 있는 큰 방에 들어갈 때까지 따라갑니다. ""이 배는 더 이상 작동하지는 않지만, 자유롭게 가져가세요! 이미 몇 년 전에 감상할 만한 것들은 빼놨거든요.""","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[2]/event/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:216","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[3]/text","눈에 띄지 않게 떠난다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[1]/event/choice[3]/text","","","",""
"src-en/data/events_spider.xml:222","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[2]/text","가던 경로로 계속 이동하며 소리를 무시한다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:224","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[2]/event/text","당신은 벽을 따라 거미줄이 쳐진 낡고 퇴색된 락맨 순양함의 조각들을 발견합니다. 당신은 재빨리 거미들이 있나 확인하고, 혼자라는 것을 확신하자마자 운반할 수 있는 것들을 인양하여 배로 가져옵니다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:229","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[3]/text","안돼,안돼. 당장 여기서 나간다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[1]/event/choice[3]/text","","","",""
"src-en/data/events_spider.xml:235","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/text","행성을 무시한다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/text","","","",""
"src-en/data/events_spider.xml:237","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/event/text","거대한 외계 거미들이 들끓는 곳에서 벌집을 쑤시는 일은 안 하는 것이 제일 좋습니다.","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:239","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/event/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:243","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/event/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_ORPHAN""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:264","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/text","","","",""
"src-en/data/events_spider.xml:267","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[1]/text","","","",""
"src-en/data/events_spider.xml:269","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[1]/event/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:272","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[1]/event/choice/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_spider.xml:278","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/text","","","",""
"src-en/data/events_spider.xml:280","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/event/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:282","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/event/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:286","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/event/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""BROOD_CIVILIAN""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:294","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/text","","","",""
"src-en/data/events_spider.xml:297","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[1]/text","","","",""
"src-en/data/events_spider.xml:299","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[1]/event/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[1]/event/text","","","",""
"src-en/data/events_spider.xml:302","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[1]/event/choice/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[1]/event/choice/text","","","",""
"src-en/data/events_spider.xml:308","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/text","","","",""
"src-en/data/events_spider.xml:310","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/event/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:312","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/event/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:316","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/event/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_CIVILIAN""]/choice[2]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:324","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/text","","","",""
"src-en/data/events_spider.xml:327","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[1]/text","","","",""
"src-en/data/events_spider.xml:331","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[2]/text","","","",""
"src-en/data/events_spider.xml:333","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[2]/event/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[2]/event/text","","","",""
"src-en/data/events_spider.xml:335","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[2]/event/choice/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[2]/event/choice/text","","","",""
"src-en/data/events_spider.xml:341","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/text","","","",""
"src-en/data/events_spider.xml:343","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/event/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/event/text","","","",""
"src-en/data/events_spider.xml:345","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/event/choice[1]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/event/choice[1]/text","","","",""
"src-en/data/events_spider.xml:349","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/event/choice[2]/text","","data/events_spider.xml$/FTL/event[@name=""INFESTATION_SHELL""]/choice[3]/event/choice[2]/text","","","",""
"src-en/data/events_spider.xml:357","data/events_spider.xml$/FTL/eventList[@name=""INFESTATION_SHELL_RISKY""]/event[1]/text","","data/events_spider.xml$/FTL/eventList[@name=""INFESTATION_SHELL_RISKY""]/event[1]/text","","","",""
